StartDate;EndDate;Status;IPAddress;Progress;Duration (in seconds);Finished;RecordedDate;ResponseId;QGender;QAge;QEducation;Condition;_Practice_UndElm;_Unclear;_Practice_Sat;_Practice_Agree;_practice_SelfExp;_Practice_UndTas;_Practice_WantExp;_Practice_SelfExp;SatCarTax_I;AgreeCarTax_I;SelfExpCarTax_I;WantCarTax_I;SatAEC_I;AgreeAEC_I;SelfExpAEC_I;WantAEC_I;SatAssoPpl_I;AgreeAssoPpl_I;SelfExpAssoPpl_I;WantAssoPpl_I;SatBattery_I;AgreeBattery_I;SelfExpBattery_I;WantBattery_I;SatAmCult_I;AgreeAmCult_I;SelfExpAmCult_I;WantAmCult_I;SatCool_I;AgreeCool_I;SelfExpCool_I;WantCool_I;SatChip_C;AgreeChip_C;SelfExpChip_C;WantChip_C;SatConsp_C;AgreeConsp_C;SelfExpConsp_C;WantConsp_C;SatBike_C;AgreeBike_C;SelfExpBike_C;WantBike_C;SatITAR_C;AgreeITAR_C;SelfExpITAR_C;WantITAR_C;SatAmJap_C;AgreeAmJap_C;SelfExpAmJap_C;WantAmJap_C;SatUmpire_C;AgreeUmpire_C;SelfExpUmpire_C;WantUmpire_C
2024-04-11 13:58;2024-04-11 14:09;IP Address;77.100.99.128;100;655;True;2024-04-11 14:09;R_8nVJ38GXINb2aCp;Male;55;High school graduate (high school diploma or equivalent including GED);4;Yes;;;Yes, I agree it is leisure;;Yes;No;the text is about sport so therefore falls under leisure;;Yes, I agree it is politics;relates to the economy so is politics;No;;Yes, I agree it is science;its not leisure or politics so must fit into science;No;;Yes, I agree it is leisure;it is neither politics or science so by default is leisure;Yes;;No, it is science;it relates to batteries which are technology;Yes;;Yes, I agree it is politics;the text relates to historical significance of cultures and governments so falls into politics;No;;Yes, I agree it is science;relates to technology so is science;No;;Yes, I agree it is science;relates to technology;No;;Yes, I agree it is politics;relates to economy as its war;No;;Yes, I agree it is leisure;relates to riding a motorbike so is leisure;No;;Yes, I agree it is science;relates to software and technology;No;;Yes, I agree it is politics;the text relates to economies in countries ;No;;Yes, I agree it is leisure;relates to sport so falls under leisure;No
2024-04-11 13:42;2024-04-11 14:10;IP Address;185.38.245.250;100;1686;True;2024-04-11 14:10;R_2szSmBkrLoyhpOd;Female;37;Bachelor's degree in college (4-year);4;Yes;;;Yes, I agree it is leisure;;Yes;No;Because it's a sport related piece of text speaking only about the sport itself ;;Yes, I agree it is politics;Discusses costs and laws specific to California;No;;No, it is politics;Lack of scientific language/factual information makes this more of an opinion. Inflammatory language - ignorance, educated, open minded - makes this feel more emotionally charged and therefor a political statement.;No;;No, it is politics;This one is more tricky, although the discussion is not about using force/a law to associate with people you don't wish to there is an element of choice being removed whilst belonging to a society which in turn makes the issue political ;No;;No, it is science;Extract explains a scientific process and their conclusion as a result. Despite there being a spelling mistake the extract only uses factual information.;No;;Yes, I agree it is politics;Extract discusses differences in culture. ;No;;No, it is leisure;Sounds like there was science based information in the initial contact, but lack of factual information makes this feel more like a leisure based conversation.;No;;Yes, I agree it is science;It's discussing the inner workings of an object using scientific language;No;;Yes, I agree it is politics;It's discussing a social tragedy and the possible reasons for it's occurance;No;;Yes, I agree it is leisure;"It's discussing cycling as a leisure activity
";No;;No, it is politics;Extract discusses international laws.;No;;Yes, I agree it is politics;Asking questions based on cultural background makes discussion more political charged. Element of science of economics, but as its opinion based the topic feels more political.;No;;Yes, I agree it is leisure;Very tricky! Commenting on a leisure activity whilst using mathematical equations (science), but spelling mistakes and grammar undermine the quality of said science, so I went with leisure.;No
2024-04-11 13:46;2024-04-11 14:10;IP Address;176.25.139.181;100;1435;True;2024-04-11 14:10;R_5kLABXPsGufnJW8;Female;29;Bachelor's degree in college (4-year);4;Yes;;;Yes, I agree it is leisure;;Yes;No;It took me a minute to realise it's about sport, but it's not politics. It mentions shoulder injury which is why I'm assuming Science has come as an option, but it's not science either - therefore it's leisure;;Yes, I agree it is politics;Politics as discussing tax, value of cars, laws;Yes;;Yes, I agree it is science;Yes I agree it is mainly science as it's discussing environment;Yes;;Yes, I agree it is leisure;"I think it should be split between leisure and politics - though science could be argued a little with group mentality etc

It's leisure because it talks about leisure activities, but it should have a heavier weighting of politics because of the rules around societal behaviour";No;;No, it is science;I think its about cars or bikes, which suggests leisure, but it goes into technicalities of the battery and the temperature and the land;Yes;;Yes, I agree it is politics;Agree it's politics as discussing indigenous people, culture;Yes;;Yes, I agree it is science;Leans into politics and leisure as discusses the woman as a 'mere female', but overall this is science as it is about trying out a new method (?) with a car antenna;Yes;;Yes, I agree it is science;I agree it's science as although talking about a casette which could come under leisure, it's discussing voltage, frequencies, decoding and electronic chips;Yes;;Yes, I agree it is politics;I agree it's politics as seems to be discussing some kind of world affair. Conspiracy theories are often linked in with politics, and politicians are often not held accountable, mentions of weapons makes you think about wars and governments. 'following closely from the beginning' suggests news coverage? So could fit into leisure a bit more with that but mainly I think this is politics;Yes;;No, it is science;I believe it's science as it's explaining the mindset/psychology behind how worrying about his driving affects his driving;Yes;;No, it is politics;I think it's politics as the main point is discussing whats not been tested in court, and while the science is the breakdown of this, overall it is around the justice system which is political;Yes;;Yes, I agree it is politics;I would agree it's politics as it's relating to economy which is linked to society, wages, tax, disposable income, political parties etc, however I think it should also have heavier weighting in science, or another category of finance/economics  - but perhaps this comes under science?;Yes;;Yes, I agree it is leisure;I agree its about leisure and science, as it's about some kind of sport but the science behind umpire judging. I think the politics weighting is correct too as it has picked up 'union' and 'rules';Yes
2024-04-11 13:53;2024-04-11 14:11;IP Address;51.19.90.89;100;1087;True;2024-04-11 14:12;R_3iw32KgquHN27KK;Female;26;Bachelor's degree in college (4-year);4;Yes;;;Yes, I agree it is leisure;;Yes;No;Overall it has more relevance to the sport which would be in leisure rather than science even though you could argue it has scientific elements;;Yes, I agree it is politics;laws are a result of government which is a result of politics ;Yes;;Yes, I agree it is science;the discussion of scientific facts makes it a scientific classification ;Yes;;Yes, I agree it is leisure;socialising falls under leisure ;Yes;;Yes, I agree it is leisure;it seems to be something to do with using a particular tool for a certain hobby ;Yes;;Yes, I agree it is politics;its discussing how people lived their lives in the past;Yes;;Yes, I agree it is science;it sounds like they are discussing a scientific experiment or gathering data;Yes;;Yes, I agree it is science;it is discussing scientific facts;Yes;;Yes, I agree it is politics;it simply does no fit into either leisure or science ;Yes;;Yes, I agree it is leisure;the description sounds like they are playing a game;Yes;;Yes, I agree it is science;it discusses data and statistics which aligns most with a science classification;Yes;;Yes, I agree it is politics;its focusing on the economy of a country which is a result of the politics in charge;No;;Yes, I agree it is leisure;the rules of a sport would fall under leisure most definitely ;Yes
2024-04-11 13:54;2024-04-11 14:13;IP Address;90.211.161.168;100;1146;True;2024-04-11 14:13;R_4Bbx59VHj9Myyh1;Female;46;Bachelor's degree in college (4-year);4;Yes;;;Yes, I agree it is leisure;;Yes;No;it is talking about baseball which I believe is part of the leisure classification;;Yes, I agree it is politics;the scenario is talking about laws accross states, this makes it political, although driving can be be seen as a leisure thing it is more appropriate for the scenario to be classed as political;No;;Yes, I agree it is science;this is a science based scenario therefore would not fit in the other categories;No;;Yes, I agree it is leisure;this is based on humans interacting in situations on a daily basis whether they want to or not,.  it does not fit in any other category;No;;No, it is science;it is talking about temperatures and environment having an effect on a battery therefore scientific;Yes;;Yes, I agree it is politics;100% this is political as it is refering to native 1st settlers;No;;Yes, I agree it is science;this is about how an ariel works.  it does allude to driving which would be leisure, but it is more appropriate to science;Yes;;Yes, I agree it is science;the subject matter is referring to science therefore should be in the scientific catergory;No;;Yes, I agree it is politics;it does not fit with the other categories therefore politics is the most appropriate;No;;Yes, I agree it is leisure;I think this covers science as well ie how people react to situations, however it is more closely associated with leisure;Yes;;No, it is politics;although there is mention of science terms in the scenario the gist of it is surrounding the law which would make it political;Yes;;Yes, I agree it is politics;it does not fit with any other classification therefore politics is appropriate;No;;Yes, I agree it is leisure;I agree with the classification as baseball is being discussed, however there is also an element of science and math involved with the speed, diameter and size of the ball having an effect on throwing the ball;No
2024-04-11 13:50;2024-04-11 14:13;IP Address;81.130.190.171;100;1355;True;2024-04-11 14:13;R_2E3K32UdWHNlUBI;Female;49;Professional degree (JD, MD);4;Yes;;;Yes, I agree it is leisure;;Yes;No;"I agree that the text should be classified as ""Leisure"" because, although I'm not familiar with the sport being described, it is clearly a sport with reference to various words such as ""game"", ""injury"", ""baserunning"" and ""catcher"".";;Yes, I agree it is politics;"I agree that the primary classification is ""Politics"" but would have also included the possibility of ""Science"" rather than ""Leisure"" given that there is some text relating to the working out of the value of the tax and this would seem to me to be economic and therefore scientific rather than leisure-related.";Yes;;Yes, I agree it is science;"I agree that the correct classification of this is ""Science"" due to the text relating primarily to the environment.  However, I also agree with the percentage of uncertainty and the crossover of the classification of ""Politics"" as the text is clearly written with Environmentalism in mind which is necessarily more political in nature than pure Science.";No;;Yes, I agree it is leisure;"I agree it must be classified as ""Leisure"" but don't believe it's as straightforward as a 0.83 possibility.  The reason I would classify it as such is because there doesn't seem to be an appropriate class - the comment appears to relate to socialising which I guess would come under Leisure but not necessarily the way I would define it.";Yes;;No, it is science;"I believe the AI is incorrect in this instance and would classify this text as ""Science"".  Although the language is very casual and perhaps not written by a qualified scientist, to my mind the classification of ""Science"" relates to how things work and this is clearly the case with this text.";Yes;;Yes, I agree it is politics;"I agree that the correct classification is ""Politics"" as the commentary clearly relates to the historical significance of the Native American culture.  This one is pretty clear-cut.";No;;Yes, I agree it is science;"I agree it is science because it refers to the workings of an antenna which should be classified as scientific.  However, I actually agree with the uncertainty shown by the AI because the language of the text (and bad grammar) indicate that it was posted on an online forum, possibly car related which could potentially be classified as ""Leisure"".";Yes;;Yes, I agree it is science;"I agree the correct classification is ""Science"" due to the explanation of the workings of a ""chip"" and I agree with the AI in that it seems very clear and unambiguous.";No;;Yes, I agree it is politics;"I agree it's clearly classifed as ""Politics"" due to the nature of the language used with words and phrases such as ""conspiracy"", ""stockpiles of weapons"" and ""tragedy"".  The language is also very emotive which strongly suggests that it's a comment on a political forum/article.  ";No;;Yes, I agree it is leisure;"I agree that the classification is ""Leisure"" as it clearly describes motorcycle or moped riding (by the use of the word ""pillion"" meaning passenger I assume). The safety issues are to being commented and the colloquial language seems to indicate it's a comment on an online forum (also a form of leisure).";No;;Yes, I agree it is science;"In this case, the primary classification appears to be ""Science"" but there is also reference to its use on a legal platform.  The AI has included a smaller proportion of the class ""Politics"" - if one was to consider Legal as a sub-set of Politics, I suppose that might apply.  I don't agree with the smallest percentage of ""Leisure"" as a classification as I don't believe there's any evidence that the text relates to leisure activities.";Yes;;Yes, I agree it is politics;"I agree the primary classification is ""Politics"" as the text relates to the use of a survey on economic issues.  I also agree that because it relates to Economics, ""Science"" is also an appropriate classification for a smaller percentage.  I cannot see the relevance of the ""Leisure"" category here.  ";Yes;;Yes, I agree it is leisure;"I completely agree with the AI in this instance that the primary classification is ""Leisure"" and that there is also a significant proportion which relates to Science due to the fact that although it is ostensibly about sport, there appears to be a great deal of micro explanation as to the workings of the ball.  I also agree that there is a small percentage of ""Politics"" due to the language around the Umpires Union.";Yes
2024-04-11 13:56;2024-04-11 14:15;IP Address;217.179.227.93;100;1141;True;2024-04-11 14:15;R_7lkQScY9HmvMayJ;Female;63;Bachelor's degree in college (4-year);4;Yes;;;Yes, I agree it is leisure;;Yes;No;it's about baseball which fits best into leisure;;Yes, I agree it is politics;it's about taxes which are set by politicians;No;;No, it is politics;I'm not sure if this is science or politics but I think it is the politics;Yes;;No, it is politics;It's about the rules of engagement;No;;No, it is science;The properties of batteries are science, probably physics;No;;Yes, I agree it is politics;it's about the derivation of tradition;No;;No, it is politics;it seems someone is plotting to do something, which appears to be political;No;;Yes, I agree it is science;it's about electronics;No;;Yes, I agree it is politics;it's about gun law, law is made by politicians;No;;No, it is science;I think this is psychology which is a science;No;;No, it is politics;it's about international law;No;;Yes, I agree it is politics;It's about economics, which are determined by politics;No;;Yes, I agree it is leisure;it's about baseball again!;No
2024-04-11 14:05;2024-04-11 14:17;IP Address;82.8.95.158;100;693;True;2024-04-11 14:17;R_4amDHaO4VfKjS01;Male;23;Master's degree;4;Yes;;;Yes, I agree it is leisure;;Yes;No;It is talking about sports which is closely related to leisure.;;Yes, I agree it is politics;It is talking about a policy and law so it is politics.;No;;Yes, I agree it is science;It is talking about the earths atmosphere which is a science topic;No;;Yes, I agree it is leisure;It talks about sports and other leisure related activities. ;No;;No, it is science;It is science as it is talking about batteries and how they work;No;;Yes, I agree it is politics;It is talking about a historical situtation with political references.;Yes;;Yes, I agree it is science;It is talking about an antenna and radio so is about science;No;;Yes, I agree it is science;It is talking about a scientific item and how to get more information on semi conductors.;No;;Yes, I agree it is politics;It is talking about conspiracy theories which is closely related to politics;No;;Yes, I agree it is leisure;It is talking about family and something they have done which is leisure;No;;No, it is politics;It is talking about international law and crime so it is more suited to politics;No;;Yes, I agree it is politics;It is talking about the economy and peoples views on it;No;;Yes, I agree it is leisure;It is leisure as it is talking about a sport, however it uses maths in it too so could be scientific.;No
2024-04-11 14:05;2024-04-11 14:17;IP Address;149.241.136.101;100;728;True;2024-04-11 14:17;R_2wuArlJk1NraP54;Male;40;Bachelor's degree in college (4-year);4;Yes;;;Yes, I agree it is leisure;;Yes;Yes;"Talking about baseball has zero to do with science or politics, in my opinion.
";;Yes, I agree it is politics;Certainly politics. No science or leisure involved here.;No;;Yes, I agree it is science;Topic is about the earth, and certainly science.;No;;Yes, I agree it is leisure;Doesn't really fall into any other category.;No;;No, it is science;The text is explaining the scientific reason a battery goes dead when cold. I don't see how that related to leisure or politics.;Yes;;Yes, I agree it is politics;While historic, it's still politics.;No;;No, it is leisure;I don't see the scientific relevance here.;Yes;;Yes, I agree it is science;Absolutely zero relation to politics or leisure when it comes to electronics.;No;;Yes, I agree it is politics;While I agree it's politics, I think there's also an element of leisure in there, as conspiracy theory doesn't really fall into politics in my eyes.;Yes;;Yes, I agree it is leisure;Topic is about motor cycle riding. Definitely leisure.;No;;No, it is politics;I would have through that law and order would fall under politics, and not science.;Yes;;Yes, I agree it is politics;Because economics is far closer to politics than leisure or science.;No;;Yes, I agree it is leisure;Although it's certainly a leisurely topic, the inclusion of mathematics gives is a scientific lean. I agree with the score.;No
2024-04-11 13:59;2024-04-11 14:18;IP Address;81.154.88.142;100;1127;True;2024-04-11 14:18;R_2907llgYBpoOKU4;Female;25;Bachelor's degree in college (4-year);4;Yes;;;Yes, I agree it is leisure;;Yes;No;It sounds like its talking about event happening during a sporting game ;;Yes, I agree it is politics;The text talks about laws and taxes ;No;;Yes, I agree it is science;Whilst there are some political elements, I believe overall it is science based. ;Yes;;No, it is science;I think this is more to do with psychology rather than leisure. ;Yes;;No, it is science;As the text is describing how the battery operates and why it isn't functioning. ;Yes;;Yes, I agree it is politics;Based on the text politics is the topic that fits best. ;Yes;;Yes, I agree it is science;As it is discussing how technology differs between countries. ;Yes;;Yes, I agree it is science;As it is describing how to find information on a decoder chip and how it works. ;Yes;;Yes, I agree it is politics;I believe this is about ideologies ;Yes;;No, it is science;I feel like this is more to do with psychology, the thought process of the person regarding using the bike. ;Yes;;No, it is politics;As it is describing a political topic surrounding international arm trafficking. ;Yes;;No, it is science;Whilst the topic is on politics I believe that the survey is science based so therefore should be in the science category. ;Yes;;Yes, I agree it is leisure;As it is a game being played I believe it is leisure;No
2024-04-11 13:47;2024-04-11 14:19;IP Address;92.40.168.201;100;1922;True;2024-04-11 14:19;R_2fhVMRv4wfOHWvL;Female;37;Bachelor's degree in college (4-year);4;Yes;;;Yes, I agree it is leisure;;Yes;No;The text is discussing sport which is classified as leisure;;Yes, I agree it is politics;Text describes political nature of a leisure activity ;No;;Yes, I agree it is science;The text is about environmental and energy themes;No;;No, it is politics;The text is describing a law and using leisure activities as examples;No;;No, it is science;The text mentions technical equipment which would be classified as science;No;;Yes, I agree it is politics;Text mentions Native American history;No;;Yes, I agree it is science;Only mention of technical equipment re science;No;;Yes, I agree it is science;The text describes a decoder chip related to technology, which agrees with the systems classification;No;;Yes, I agree it is politics;The text describes conspiracy theories which are often associated with politics;No;;Yes, I agree it is leisure;The text describes a leisure activity ;No;;Yes, I agree it is science;The text describes technical equipment as the overall classification despite concerning politica;No;;Yes, I agree it is politics;The text details political themes;No;;Yes, I agree it is leisure;The text is about sport;No
2024-04-11 13:56;2024-04-11 14:20;IP Address;78.150.201.230;100;1477;True;2024-04-11 14:20;R_86o3KoTXIDVNxDG;Female;31;Associate degree in college (2-year);4;Yes;;;Yes, I agree it is leisure;;Yes;No;Because it seems to.mention sport which comes under leisure category.;;Yes, I agree it is politics;Yes it is talking about different states ;No;;Yes, I agree it is science;Because they are talking about the planet;Yes;;Yes, I agree it is leisure;It's talking about a personal situation and doing leisure activities ;Yes;;No, it is science;Because it talks about batteries going dead and the surface being cooler which if say comes under science ;No;;Yes, I agree it is politics;It's talking about different cultures and ethnicity ;No;;Yes, I agree it is science;I feel like it could be either politics or science as they describe not being a mere female.;No;;Yes, I agree it is science;Because it mentions decoding which would come under science ;Yes;;No, it is leisure;I'm very unsure about this text ;Yes;;Yes, I agree it is leisure;Because the person is talking about riding a bike of some sort and talking about something personal ;Yes;;Yes, I agree it is science;I think it would be science as they are talking about software etc.;No;;Yes, I agree it is politics;Yes it's talking about politics as it talks about different countries ;No;;Yes, I agree it is leisure;I think.it would come under science and leisure as it talks about sport and numbers ;No
2024-04-11 14:01;2024-04-11 14:21;IP Address;217.42.239.198;100;1199;True;2024-04-11 14:21;R_8weUkBpjkv230bL;Male;39;Some college but no degree;4;Yes;;;Yes, I agree it is leisure;;Yes;No;it's clear because the player made a 'catch' and got a shoulder injury. it names the team aswel.;;Yes, I agree it is politics;This is talking about taxes which relate to the economy.;No;;Yes, I agree it is science;This is clearly about science, it talks about the atmosphere, chemicals and environmentalists.;No;;No, it is politics;I think it's something to do with politics because it seems to me that it's talking about a rule that's been implemented, there is also talk about a law. I think the AI classified it as leisure because the explanation mentions baseball;Yes;;No, it is science;This is talking about the workings of a battery which is a science related subject.;No;;Yes, I agree it is politics;It's talking about culture and mentions government aswell although this one could definitely be up for further interpretation with more explanation.;Yes;;Yes, I agree it is science;I would say science as it talks about aerials which is related to radio waves etc which is a science related field.;Yes;;Yes, I agree it is science;This is clearly science, it's talking about semiconductors and sound frequency which is a physics field within science.;No;;Yes, I agree it is politics;I think this is politics as there has been a lot of conspiracy theories around regarding politics lately. It suggests a movement against some type of law or something imposed by government but I'm not 100 percent on this.;Yes;;Yes, I agree it is leisure;This seems to be talking about riding on a motorbike which is a leisure activity.;No;;No, it is politics;I think this is politics, it's talking about court's and a law in court.;No;;Yes, I agree it is politics;This is clearly talking about the economy and economics.;No;;Yes, I agree it is leisure;This seems to be talking about cricket, it mentions and umpire and a ball.;No
2024-04-11 14:00;2024-04-11 14:22;IP Address;31.54.105.203;100;1336;True;2024-04-11 14:22;R_7aaSlMuL7Z2mp9S;Male;33;Some college but no degree;4;Yes;;;Yes, I agree it is leisure;;Yes;No;The text is talking about Baseball, which is a leisure activity and has no real reference to science or politics,;;Yes, I agree it is politics;The text is talking about laws and taxes. This comes under the political sphere.;No;;Yes, I agree it is science;It is talking roughly about climate change and the ways that it can be tackled/acted on, which would be an environmental science.;Yes;;No, it is politics;This was a tough one, but I would say that it comes most under politics (though loosely). As it seems that it is talking about work and the need to do it to be able to enjoy life, this would fall under economics and social structures of a place.;Yes;;No, it is science;The subject of the different materials and their effect on the temperature and behaviours of the battery are an area of physics, so would be science classification;Yes;;No, it is leisure;I think it is a toss up between politics and leisure, and an argument could be easily made for both. However, I lean more towards thinking that it is a discussion focussed mare around the history of the civilisation rather than a political discussion, and I would classify history as a hobby in this sense.;Yes;;Yes, I agree it is science;This text is very vague and not easy to fit in to either of the areas. But the closest classification I can find is with science due to the mention of antennas which are a technology which requires science.;No;;Yes, I agree it is science;It could be classified as leisure, as the implied context of the email suggests it is instructions on things to get and use for some kind of hobby. But going just from the text itself, the discussion of conductors and frequencies would make me classify it as science.;No;;Yes, I agree it is politics;It looks to be discussing the cause and theories around the occurrence of some kind of incident, the causes of which read to be more linked in with politics and the root causes of it than either of the other classifications ;Yes;;Yes, I agree it is leisure;The text is talking about bike riding, which is a leisure activity. ;No;;No, it is politics;It is talking about the laws and legal system of a country, how things could be progressed through there and how that links to the constitution, all of which I would class as politics.;Yes;;Yes, I agree it is politics;The questions in the text are for a discussion around economics of the US and Japan, which falls firmly under politics;No;;Yes, I agree it is leisure;Though there is some discussion of the calculations and such involved, the text is very clearly primarily talking about baseball.;No
2024-04-11 14:07;2024-04-11 14:23;IP Address;195.213.211.163;100;981;True;2024-04-11 14:23;R_78CI0YtAOX70PwM;Female;32;Bachelor's degree in college (4-year);4;Yes;;;Yes, I agree it is leisure;;Yes;No;The text relates to sports which I agree would be classifies as leisure.;;Yes, I agree it is politics;The text relates to state laws which most closely resonates with politics;No;;Yes, I agree it is science;The text relates to energy and the solar system, which I believe is strongly science-based;No;;Yes, I agree it is leisure;The text relates to people and society. This could also be considered politics however I feel it is more strongly relating to leisure,;No;;No, it is science;The text relates to batteries and charging which I would consider to be scientific in nature;Yes;;Yes, I agree it is politics;The text is about culture and history. This most closely relates to politics;No;;Yes, I agree it is science;I agree that it is most closely related to science however the text is vague so I would prefer an explanation to make me more confident in my guess;Yes;;Yes, I agree it is science;The text is relating to radiowaves which is definitely science.;No;;Yes, I agree it is politics;This is a little more vague however dealing with topics of conspiracy theories usually covers political views.;No;;Yes, I agree it is leisure;The text is about bikes which I would consider leisure;No;;Yes, I agree it is science;I agree that it is science because it relates to software which is closer related to science than politics or leisure;No;;Yes, I agree it is politics;The text relates to a study that centres around economy. I would consider economy to fall under the class of politics more than leisure or science.;No;;Yes, I agree it is leisure;This seems to be relating to sports in come capacity which I would classify as leisure;No
2024-04-11 13:52;2024-04-11 14:23;IP Address;51.7.118.165;100;1888;True;2024-04-11 14:23;R_4DjXQhzTuy4MaP8;Female;31;Bachelor's degree in college (4-year);4;Yes;;;Yes, I agree it is leisure;;Yes;No;The text is clearly about sports and mentions several sporting elements and a sports team which would come under leisure.;;Yes, I agree it is politics;The text refers to law and tax, which comes under politics.;No;;Yes, I agree it is science;it is talking about environmental issues;Yes;;Yes, I agree it is leisure;Discussing day to day social interactions;Yes;;No, it is science;it is discussing technical concepts in detail;Yes;;Yes, I agree it is politics;it is discussing cultural issues;Yes;;Yes, I agree it is science;it is talking about aerials on some kind of transport and appears to be giving technical advice;Yes;;Yes, I agree it is science;talking about, chips and semiconductors therefore falls under science.;No;;Yes, I agree it is politics;it is talking about conspiracies and 'bad decisions leading to a tragedy' ;No;;Yes, I agree it is leisure;seems to be talking about riding a motorbike ;No;;No, it is politics;Mentions the first amendment and prosecutions, the answer is politics, but the AI is confused because the text also mentions software and technical data. ;Yes;;Yes, I agree it is politics;it is regarding economic views which fall under politics;No;;Yes, I agree it is leisure;it is talking about umpires and strikes even though the information is quite technical ;No
2024-04-11 14:00;2024-04-11 14:23;IP Address;86.151.24.121;100;1416;True;2024-04-11 14:23;R_7kARhY2M64bji0x;Female;39;Bachelor's degree in college (4-year);4;Yes;;;Yes, I agree it is leisure;;Yes;No;The description of injury and activity sounds like a sport;;Yes, I agree it is politics; i agree with politics as this talks about the legal aspects of owning a car in California;No;;Yes, I agree it is science;i agree with science as it discusses chemistry, compounds and planets;No;;Yes, I agree it is leisure;It discusses activities classed as leisure i.e shopping;Yes;;No, it is science;It is a scientific explanation of why a battery does not work;Yes;;Yes, I agree it is politics;It discusses religion and society which means it best fits politics;No;;Yes, I agree it is science;i agree it was science due to the descriptors of technology;No;;Yes, I agree it is science;This talks about radio frequencies, which are typically used in science experiments;No;;Yes, I agree it is politics;This falls under politics as it deals with law and society;Yes;;Yes, I agree it is leisure;i think this is leisure as driving can be classed as an activity taken for leisure;No;;No, it is politics;i say it falls under politics as it discusses law;Yes;;Yes, I agree it is politics;It discusses the economy which falls under politics;No;;Yes, I agree it is leisure;The mention of the umpires union shows that they are discussing sports which falls under leisure;No
2024-04-11 13:55;2024-04-11 14:24;IP Address;82.0.168.244;100;1697;True;2024-04-11 14:24;R_7CBapAuAtqD634Z;Female;32;Bachelor's degree in college (4-year);4;Yes;;;Yes, I agree it is leisure;;Yes;No;I chose leisure because the main subject is talking about sports.;;Yes, I agree it is politics;i agree that it is politics, because they are talking about sales tax and the laws surrounding this, which is linked to the economy. ;No;;Yes, I agree it is science;I chose science because it is talking about a scientific subject. ;No;;Yes, I agree it is leisure;I agree that it is leisure because they are talking about leisurely activities as a main point. ;No;;No, it is science;I would place this in the science category, due to the explanation as to why the battery dies on a cold floor, and the further explanation as to why cement is not good. ;Yes;;Yes, I agree it is politics;i agree that it is political because they are talking about the Native American regions and Christopher Columbus, which are politically charged subjects. ;No;;Yes, I agree it is science;I chose science because they are talking about technology, by talking about antennas. ;No;;Yes, I agree it is science;I agree, because they are referring to a 567 tone decoder chip, which would fall under technology.;No;;No, it is leisure;I agree that it is leisure, because people come up with, engage with and discuss conspiracy theories in their leisure time and this is an analysis of this. ;Yes;;Yes, I agree it is leisure;I agree it is leisure, as it is talking about personal experiences, and driving is a hobby to some and something you do in your spare time. ;No;;No, it is politics;I think it is about politics, because they are talking about the law, and law and politics overlap. even though software and technical data is mentioned the main subject is the law and ITAR. ;No;;Yes, I agree it is politics;I agree it is political, as they are asking for opinions on the economy.;No;;Yes, I agree it is leisure;I had to pick between science and leisure, but I chose leisure because the explanation does not make sense, and what could be misconstrued as scientific, it is not. ;Yes
2024-04-11 13:56;2024-04-11 14:24;IP Address;188.221.28.226;100;1674;True;2024-04-11 14:24;R_7SrF49MsiO2K3BN;Female;57;Some college but no degree;4;Yes;;;Yes, I agree it is leisure;;Yes;No;The text uses sporting terms and mentions a sports team.;;Yes, I agree it is politics;The text talks about the taxing system in a particular state;No;;Yes, I agree it is science;The text is talking about the impact of human activity on the planet;No;;Yes, I agree it is leisure;I don't one-hundred percent agree that it is leisure as, although the text mentions leisure activities, it is only in reference to associating with other people. Feel that with such little context it currently fits better in leisure.;Yes;;No, it is science;The text talks about the behaviour of batteries in certain environments;Yes;;Yes, I agree it is politics;I feel it fits into politics because it talks about cultural behaviours eg religion ;Yes;;Yes, I agree it is science;The text talks about the best placement for antenna ;Yes;;Yes, I agree it is science;The text talks about physics;No;;Yes, I agree it is politics;The text talks about a set of political beliefs ;No;;Yes, I agree it is leisure;The text talks about riding motorbikes;No;;No, it is politics;The text talks about a county's law and security;Yes;;Yes, I agree it is politics;The text is asking for views on economics;No;;Yes, I agree it is leisure;The text talks about the rules of sport and items used in sport;No
